ID: 1 | Texto: Luiz Carlos Pauli você trabalha com venda da tabaco / cigarro? | Engajamento: 0 | Link: https://www.facebook.com/674895748003916/posts/1170548981771921
"ID: 543 | Texto: Fumei por 30 anos. A fumaça do cigarro nunca me fez tão mal quanto a fumaça desses caminhãoes, o pior de tudo a maioria é caminhão de firma, e que tem recurso pra não deixar isso acontecer. Se eles quiserem mesmo, eles pegam. Tem muitos rodando na cidade. Mas eles preferem pegar aqueles mais humildes, e deixam os grandões passarem batido.?? | Engajamento: 0 | Link: https://www.facebook.com/590590179773467/posts/1106381424861004"
ID: 544 | Texto: ficar sem cigarro me deixa dodói da cabeça | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523879365882152
ID: 545 | Texto: @gilsonmachadont VOU MANDAR UM CIGARRO PRA VC NO X | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523837863227697
ID: 546 | Texto: cheiro de cigarro?? nem fumo mas q cheiro bom da desgrama | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523735761264847
"ID: 547 | Texto: Flor do dia: FLOR DE SANTO ANTÔNIO (Cuphea ignea) A Flor de Santo Antônio é um subarbusto, pertence à família Lythraceae, nativa do Sul do México e Caribe, perene, de rápido crescimento, de ramagem fina e densa, com até 60 cm de altura e muito ornamental. Surgem praticamente o ano inteiro com mais intensidade na primavera-verão e atraem borboletas e beija-flores. O nome popular flor de Santo Antônio, foi inspirado pela semelhança da flor, com a imagem do religioso vestindo uma batina. Também conhecida como cigarro aceso. Em jardins é usada em grupos formando maciços; como bordadura de canteiros; ao longo de caminhos; entre vãos de pedras; também em vasos e jardineiras. CUIDADOS com a Flor de Santo Antônio : 1.Clima: Tropical, Subtropical, Equatorial, Mediterrâneo, Oceânico. 2.Tolerante ao frio subtropical de baixa altitude. 3.Cultivada a pleno sol, onde floresce mais e tolera a meia sombra, mas torna-se menos compacta e florífera. 4.O solo deve ser fértil, rico em matéria orgânica, bem drenado e mantido úmido, mas não encharcado. 5.Quando estabelecida, suporta um leve período de seca. 6.É recomendado fazer podas com regularidade, para uma planta mais cheia e compacta. 7.Apesar de ser perene os canteiros devem ser renovados a cada 2-3 anos com novo plantio de mudas, devido a perda de vigor das plantas | Engajamento: 74 | Link: https://www.facebook.com/417173053857684/posts/1058124883095828"
ID: 548 | Texto: @marciliozeh Um cigarro de palha tb | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523478361080122
"ID: 549 | Texto: @KxaRedonda ele descobrindo que alguns dos ""frescos"" só não gostam de tabaco e não fumam pq NÃO GOSTAM KKKKJJKKJKK:???????????????? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523457091793071"
"ID: 550 | Texto: @japoreanamoedas Só não pode apertar muito, se não sai até a fumaça do cigarro que tá guardada no pulmão ?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523452230565927"
"ID: 551 | Texto: "" a pq eu sou pobre miserável"" eu comprando um café de 2 pila no mcdonals com um cigarro pra ser meu café da manhã e almoço https://x.com/PagliaccioL/status/1933523347620471058/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523347620471058"
"ID: 552 | Texto: nossa sim tem uma mona do meu trabalho q fuma muito e até qnd ela entra no banheiro fica um fedor de cigarro insuportável q já tá grudado nela https://twitter.com/rscmrl/status/1933260200909427001 ""gente parem de fumar vcs fedem mt"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523316901621784"
ID: 553 | Texto: se vcs fossem transaliados de vdd me pagariam um laser facial ou um maço de cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523220692336732
"ID: 554 | Texto: Não sei quem é mais culpado, os políticos que tem uns semi analfabetos, ou o povo que pôs ele lá dentro em troca de uma cesta básica ou até um cigarro do bagulho! | Engajamento: 0 | Link: https://www.facebook.com/556657806502474/posts/1156548133180102"
"ID: 555 | Texto: Ser queimado por uma bituca de cigarro meio q agora não parece tão ruim assim, hehe | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933523142561182008"
"ID: 556 | Texto: @ronaldinhohoppe eu sou pobre, o máximo que eu vou é pro paraguai comprar contrabandear cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933522921734984143"
ID: 557 | Texto: @jiwoongasal Vape | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933522851182833675
ID: 558 | Texto: @0lhonogato o melhor cigarro do mundo ainda pqp botava logo um anel | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933522798934175968
ID: 559 | Texto: Quando eu posto foto minha o povo curte mas quando eu posto foto de cigarro todo mundo responde né | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933522738620108905
ID: 560 | Texto: @jisoororaimense VAPE NÃO | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933522446960767111
"ID: 561 | Texto: bolar um tabaco num ambiente de trabalho onde todo mundo fuma cigarro é mt cringe ne, mas sla tenho 0 vontade de fumar cigarro nunca tive | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933522127355084909"
"ID: 562 | Texto: @57Isamaria Como estava mto calor não consegui dormir e fui fumar um cigarro para o jardim, qdo de repente vi o que me pareceu um pardal a voar freneticamente à volta dum candeeiro na entrada da casa. Aproximei-me e vi que afinal não era um pássaro, era uma traça (ou algo parecido) gigante! | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933521842717012165"
ID: 563 | Texto: meu vale alimentação caiu hoje vai ter open de vinho cigarro e frios la em casa deixa a favela vencer https://x.com/succucbus/status/1933521723250315317/video/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933521723250315317
ID: 564 | Texto: @GilsonMachado22 @jairbolsonaro Vai precisar abandonar o chefe da quadrilha pra levar cigarro pro seu pai kkkk | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933521723162239334
"ID: 565 | Texto: Ganhei ontem da minha mulher uma carteira de cigarro mentolado kkkkkkk obrigado amor só faltou as flores @Marinhoow03 https://twitter.com/bibiblase/status/1933219703331439097 ""e vcs nada !!! https://x.com/bibiblase/status/1933219703331439097/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933521612495536242"
"ID: 566 | Texto: Ontem fui na encruzilhada fazer uma entrega passou um cara claramente TRAVADO e falou Independente de religião nem nada, mas fica paia né aqui é cheio de criancinha ?????????????? Um cigarro dois copo ??????????????? Uma vela acessa ??????????????? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933521311625543949"
"ID: 567 | Texto: Café, cigarro e uma crise de pânico. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933521253182083287"
"ID: 568 | Texto: João Medeiros falando em crime,então vamos relembrar ... CPI dos Correios,mensalão,petrolão,triplex no Guarujá,sítio em Atibaia,conchavo com os irmãos Joesley Batista,conchavo com Marcelo Odebrecht,quase levou a Petrobrás a falência,dinheiro do BNDES investido em países de esquerda e de ladrões,operação lava jato,e por último agora R$ 90 bilhões de reais roubados dos aposentados aqui no Brasil. Vá estudar pra procurar ser alguém na vida,verme! Analfabeto e ignorante de pai e mãe,eu tenho absoluta certeza ... ""PÓBREMA,BRUSA,CHICRETE PROC,CIGARRO PRAZA,PRATAFORMA,CRÍNICA,RECICRAGEM,BROCO,CRÁUDIO,CRÓVIS E etc etc etc ... #vermes #bactérias #câncer #coliformefecais ?? | Engajamento: 0 | Link: https://www.facebook.com/278212701247776/posts/725670629835312"
ID: 569 | Texto: eu não quero mais ver bebida e cigarro na minha frente | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520943856648405
ID: 570 | Texto: num frio bucetinha desse so um cigarro p esquentar mrm | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520815917519251
"ID: 571 | Texto: estou fumando um cigarro de 45 reais, as experiências que tio baldo me porporciona | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520817545228496"
ID: 572 | Texto: fiz boa ação e achei meu tabaco | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520790793941333
ID: 573 | Texto: Cara usando vape no banheiro da a.. pqp | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520712091783442
"ID: 574 | Texto: @Edinalv95012401 @fatimacoutoval2 @deltanmd Fedorento é seu tabaco, daqui sinto a catinga. https://x.com/venezolisarb/status/1933520551277973550/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520551277973550"
ID: 575 | Texto: acabei de ouvir do paciente que a nicotina matou a covid dele e assim ele ficou curado ?????? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520282662420543
"ID: 576 | Texto: qra ser que nem uma menina que tava hj na praça do Carmo, o lanche dela foi um cigarro, achei icônica | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520215125766308"
ID: 577 | Texto: Homens quando podem sentar na porra do ônibus todo mas preferem sentar do seu lado COM UM FEDOR de cigarro que chega dói o nariz | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933520190815547487
"ID: 578 | Texto: cheiro de cigarro me deixa sufocada,porra deus me livre ???? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933519572163784825"
"ID: 579 | Texto: Projeto da UEMS que propõe reaproveitamento de filtros de cigarro é destaque em premiação do Crea-MS - Ponta Porã Informa - Notícias de Ponta Porã - MS e Pedro Juan Caballero - PY A presença expressiva da UEMS na premiação reafirma o compromisso da instituição com a inovação, a sustentabilidade e a produção de conhecimento voltado ao https://www.pontaporainforma.com.br/projeto-da-uems-que-propoe-reaproveitamento-de-filtros-de-cigarro-e-destaque-em-premiacao-do-crea-ms/ | Engajamento: 0 | Link: https://www.facebook.com/471261171681877/posts/1201919221949398"
"ID: 580 | Texto: minha família me esculachando pq tô com a garganta fodida, mal sabem eles q a causa disso foi 3 cigarro seguidos ???? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933518489693700507"
"ID: 581 | Texto: Será que eu tô tendo que fazer 3 canais por causa do cigarro? Mas poxa, eu nem fumo tanto assim, fico MESES sem fumar e quando fumo não é mais do que 5 cigarros num dia | Engajamento: 1 | Link: https://bsky.app/profile/euveloso.bsky.social/post/3lrikglxsb224"
ID: 582 | Texto: queria dinheiro para comprar tabaco?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933518032330019226
"ID: 583 | Texto: @surfistinhard Não faça isso jovem, você é tão bonito e isso faz tão mal pra saúde, uma certa vez por perdi uma pessoa que muito amei e fumei uma carteira em uma noite, logo veio os resultados só descontrole emocional e cigarro, comecei a desenvolver gastrite, e em seguida vários problemas. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933518280129392710"
ID: 584 | Texto: e fumando um cigarro com sua mãe @xuuuli ???? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933518267794038882
"ID: 585 | Texto: Lorenzo Giordano Gomes meu Deus, é tão fácil, era só você colocar por exemplo ""O Globo , médicos alertam crescimento do câncer de pulmão em não fumantes"". E não é que está havendo aumento, simplesmente 70 anos mentem, associando a doença ao cigarro. Era tão fácil. | Engajamento: 0 | Link: https://www.facebook.com/674895748003916/posts/1170548981771921"
"ID: 586 | Texto: MANOOOOOOOOOOO O MEI CIGARRO GAVORITO VEI https://twitter.com/bibiblase/status/1933219703331439097 ""e vcs nada !!! https://x.com/bibiblase/status/1933219703331439097/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933517676728524896"
ID: 587 | Texto: @FVKXU Eu tô mais pra considerar a galera do pod e cigarro mentolado | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933517611590975513
"ID: 588 | Texto: @cfpbizzi @Blacosildo @bellagozafarofa São produzidas legalmente e desviadas ilegalmente, assim como o cigarro. Qual a dificuldade de entender? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933517577856200937"
"ID: 589 | Texto: [13/06, 10:33] angelina psico: VAMOS FAZER UM PIQYENIQUE HJ GENTE [13/06, 10:33] angelina psico: eu levo biscoito e cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933518159056625718"
"ID: 590 | Texto: faculdade nao eh pra estudar faculdade é pra fumar cigarro, comer gente e ir em buteco! | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933516854540021918"
ID: 591 | Texto: eu precisava de um boost de nicotina sipa | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933516998593462775
"ID: 592 | Texto: Oi, estou com falta de nicotina ?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933516685333377033"
"ID: 593 | Texto: Que frio é esse senhor , acordei fui fumar um cigarro grudada no muro aqui do meu quintal pq era aonde o sol tava batendo ???? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515987820658987"
ID: 594 | Texto: @y0lxuis eu quando gosto mais de nicotina do que de maconha: | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515860531884381
ID: 595 | Texto: @cath0liqueer @lwticiamendes vey eu vi ela ganhando esse cigarro foi lindo | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515732845015372
ID: 596 | Texto: @liliiramalho Troca comida por cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515439075676654
"ID: 597 | Texto: Ah tá, agora tão assustado ,agora aguente o ferro ,a tirar um cigarro aceso no barril de pólvora | Engajamento: 0 | Link: https://www.facebook.com/266394065935574/posts/729213822986927"
ID: 598 | Texto: @lizZ7Z_ um tabaco e um café eu fico assim https://x.com/acervomanga/status/1911180219471577161/video/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515278291288465
"ID: 599 | Texto: @_nicknayara_ simm foi isso mesmo, bolei mo beckzao, nunca tinha bolado só tabaco X dry | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515272884744472"
"ID: 600 | Texto: Botelho Graça Quem está a aldrabar é você, como se atreve a dizer isso se Portugal era o País mais atrasado da Europa Ocidental, com um rácio de morte infantil das mais altas do mundo, as cidades cheias de bairros de lata, as pessoas morriam e não se sabia porquê, ensinaram-lhes isso porque convinha ao Estado Novo que assim fosse, os nossos jovens eram carne para canhão a defender os interesses de meia dúzia de famílias cá do burgo sob a parangona de defenderem Portugal, quando aquilo nunca foi nosso. A miséria era tanta que tinha de aturar como criança de escola a estupidez de outras crianças como eu, que usaram as mesmas calças e camisa durante anos a fio, de tal maneira que os botões já não abotoavam porque entretanto cresciam e, os rapazes tinham-nas pelo meio da perna. As outras mal cheirosas e dolorosas com o puz a correr pelas orelhas o Regime de Salazar era tão bom, que nas escolas as crianças recebiam ajuda alimentar da Cáritas Internacional, sob a forma de leite e queijo e algum pão e era a sua única refeição durante todo o dia,nos campos os pais davam-,lhe Sopa de Cavalo Cansado, migas de pão com vinho o que os tornava estúpidos e samelos como calhaus. Não me venha gabar esse facínora, que mandou prender o meu pai por pensar diferente, e usaram meu irmão do meio, queimando-o com pontas de cigarro perante ele no Aljube no Porto ??, para confessar nomes. Um monstro foi essa criatura que desejo esteja nos confins do Inferno a dar contas pelo que fez. Escolas, sim havia nas sedes de Concelho e pouco mais, as aldeias a quilómetros, não dava para todos frequentarem. Aquando do 25 de Abril, 45% da população Portuguesa era analfabeta é esse o Portugal de Salazar que tanta gosta?... Tenha tento, seriedade e honestidade , um monstro que Portugal nunca precisou, quem o estorva-va ou contradissesse era preso, desterrado e até morto. Tenha você juízo e claridade mental porque bem precisa. Isto é só um ínfimo daquilo que há a relatar sobre esse facínora. P q P o Botas. E tudo em nome de Deus e abençoado pela Igreja Católica comandada por Cerejeira, outro facínora que tal. | Engajamento: 1 | Link: https://www.facebook.com/605273531628925/posts/1140858918070381"
"ID: 601 | Texto: coisas que ngm odeia mais do que eu: beijo sem língua athletico paranaense a banda los hermanos pepsi black cheiro de cigarro paraguaio neymar jr a linguagem de programação Java https://twitter.com/cordeiroemlobo/status/1933510100045398299 ""coisas que ngm odeia mais do q eu: a musica wonderwall - oasis kung fu panda 4 tenis apertado beijo sem amor afundo búlgaro conflitos bélicos no geral homens com o bigode virado pra cima o detran https://twitter.com/jtakaa_/status/1932444880355148126"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515114709197176"
"ID: 602 | Texto: [13/06, 10:19] Adriely??: Odeio cigarro [13/06, 10:19] Adriely??: Vsf [13/06, 10:20] Adriely??: Como a pessoa tem coragem de colocar uma desgraça fedida dessa na boca mrm | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933515093729259899"
ID: 603 | Texto: @IvyRigon nessa situação eu queria ser o cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514965237051863
ID: 604 | Texto: Top 5 coisas q amo: - minha mulher - macumba - cheiro de livro antigo - cigarro mentolado - água | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514656242377163
ID: 605 | Texto: Quando o pai vai comprar cigarro e depois volta | Engajamento: 0 | Link: https://www.facebook.com/850670279757811/posts/1249521923205976
ID: 606 | Texto: tem que cuidar pq se der bobeira vão colocar no mínimo 20 lombas em 5 km fiquem esperto de Ibirama a presidente Getúlio tem em media 12 a 15 km e tem 28 lombas é Senhor Jerry talvez vc deva volta para a fumicultura. | Engajamento: 0 | Link: https://www.facebook.com/479731017094983/posts/1267013718366705
"ID: 607 | Texto: @KxaRedonda Eu fumo, mas se tiver muito tabaco passo mal ?? não sou hipocondríaca, mas tenho pressão baixa ?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514475761766538"
ID: 608 | Texto: infelizmente haxixe fica mais gostoso com tabaco do com skunk | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514445365391514
"ID: 609 | Texto: Peço libertação para Lucas Nunes pombo de barros liberação todas áreas da vida dele,tirar vício cigarro atrasados inss | Engajamento: 0 | Link: https://www.facebook.com/213541816893510/videos/1065166525538938"
"ID: 610 | Texto: cigarro e café é sim uma ótima primeira refeição do dia, bom dia! | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514368915845486"
ID: 611 | Texto: @anawktriste @lostinyosemite parece uns maço de cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514291946172902
ID: 612 | Texto: @y0lxuis antes o gosto da flor doq de tabaco.. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514164586074145
ID: 613 | Texto: Café preto e cigarro estão sendo minhas únicas armas contra os ventos gelados que percorrem as ruas de São Paulo | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514132088893636
"ID: 614 | Texto: 10h da manhã, o cara me oferecendo askov e me pedindo cigarro ???? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514073309606318"
ID: 615 | Texto: @mandracula_ Essa bosta de cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933514065193713749
ID: 616 | Texto: @swuicidetwt divide o cigarro por favor | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513869898469717
"ID: 617 | Texto: ja temos 1% do face review do moriah https://twitter.com/bitchiaratti/status/1933357180515696847 ""@paul_ghostt2 Meu vape ali pqp sou eu na imagem https://x.com/bitchiaratti/status/1933357180515696847/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513778387148805"
ID: 618 | Texto: A indústria do cigarro nos anos 70 ???????? https://x.com/thsebastos/status/1933513732266537224/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513732266537224
ID: 619 | Texto: Bernardo ontem p Patrik: pai minha mãe foi pro baile e fumou cigarro.. kkkkkkkk as confiança que eu n dou pra ele | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513688171889044
"ID: 620 | Texto: Minha 4° tentativa https://x.com/Cronicoleonline/status/1933513686091497721/photo/1 https://twitter.com/Cronicoleonline/status/1933505785599787337 ""15 pras 10 da manhã estou tentando aprender a bolar tabaco"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513686091497721"
"ID: 621 | Texto: Kkkkkkkkkkkkkkkkkk ué você pode amar a pessoa mais que ela dá vontade de acender um cigarro e apagar nela é outros 500 ?? https://twitter.com/pretrava/status/1933135775022854335 ""eu n aguento c umas declarações que parecem até hate “5 anos te aturando” “aos trancos e barrancos mas estamos aí” “eu e a dona encrenca” pq vcs n experimentam se relacionar c alguém que vcs gostem?"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513636472820035"
"ID: 622 | Texto: Projeto da UEMS que propõe reaproveitamento de filtros de cigarro é destaque em premiação do Crea-MS - Perfil News A presença expressiva da UEMS na premiação reafirma o compromisso da instituição com a inovação, a sustentabilidade e a produção de conhecimento voltado ao | Engajamento: 0 | Link: https://www.facebook.com/415380527282044/posts/1142042334615856"
ID: 623 | Texto: @desejandojv vc estrategicamente abaixando o cigarro pra eu esbarrar nele........ | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513294653821302
ID: 624 | Texto: eu do antigo testamento iria me achar um viadinho vendo o eu do novo testamento tomando café da manhã q são frutinhas ao invés de energético e cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933513005712478421
ID: 625 | Texto: queria viver de cigarro e alprazolam | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933512916839641342
ID: 626 | Texto: vaquinha on para comprar cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933512788858843319
"ID: 627 | Texto: Serio gente, o cheiro de cigarro é pior coisa que existe. É incomoda demais. Como pode 2025 e ainda existe gente que fuma https://twitter.com/rscmrl/status/1933260200909427001 ""gente parem de fumar vcs fedem mt"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933512498893697337"
ID: 628 | Texto: @y0lxuis e o tabaco não?! | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933512413929775144
"ID: 629 | Texto: Mds simmm a minha necessidade de se parecer com a Clarice Lispector necessita de um cigarrinho https://twitter.com/adriano_pinto/status/1933134082512499007 ""pior que esse tempo assim me dá mt vontade de fumar com fins meramente estéticos. eu não fumo, não tenho vontade de tragar, sentir fumaça nem nada, eu só acho que ficaria mto estiloso com um cigarro na mão"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511930188292157"
ID: 630 | Texto: por que pararam com o open tabaco no rolê uni hein? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511779176333607
ID: 631 | Texto: @clairoodz bro se isso fosse um problema eu em 2023 n tava lutando contra 5 mendigos diariamente pra não ter meu cigarro roubado | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511748893409701
ID: 632 | Texto: Meu cigarro tá cada vez mais caro :( | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511654689681873
ID: 633 | Texto: @webdivagab Um ano q tu fumou cigarro pela primeira vez lindo isso | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511421872230626
"ID: 634 | Texto: ?? Sexta-feira é dia de voltar aos tintos! Hoje a dica vai para o Esteva 2022, um vinho do Douro cheio de personalidade. Foi um presente especial da carolmaclaren_realestate que disse: “vais adorar!” — e não é que acertou? ?? Abri este tinto no fim de semana para acompanhar uma bela pizza artesanal ?? e... combinação perfeita! Mas imagino-o também a brilhar com carne de novilho, pratos mais condimentados ou até massas com molho intenso. ?? ?? Feito a partir das castas Tinta Roriz, Tinta Barroca, Touriga Franca e Touriga Nacional, este blend entrega um perfil robusto e cheio de carácter. ?? No nariz: notas de carvalho, tabaco e ameixa madura. ?? Na boca: taninos firmes, boa acidez e toques de especiarias, especialmente pimenta preta, tudo bem envolvido por aquela sensação de madeira. ?? Em Portugal, encontras entre os 5 e 6€. ???? No Brasil, fica entre R$115 e R$130. Um tinto marcante, ideal para quem já aprecia vinhos um pouco mais encorpados. Recomendo mesmo! ?? E tu, já provaste o Esteva? Conta-me o que achaste nos comentários! ??✨ | Engajamento: 81 | Link: https://www.instagram.com/reel/DK1n0pbKD-u/"
ID: 635 | Texto: Odeio cheiro de cigarro ?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511085975380015
ID: 636 | Texto: @nofisafraid Ele ensinando o tedesco a fumar cigarro de verdade | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933511069223248101
ID: 637 | Texto: @RIQUEZEIR4 @provasextinto Comi a tua mae a fumar um cigarro . E ela fumando o meu charuto de carne | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510817938379062
"ID: 638 | Texto: Eu quero distância de treta e confusão, filho. Só eu e minha loirinha tomando um whisky, fumando um cigarro e ouvindo Artic Monkeys msm. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510766071586829"
ID: 639 | Texto: Josué Pires kkk preserve tuas carteiras de cigarro então coloque um micro chip nelas e não deixe ninguém vendê-las para o exterior pra não entrarem pra lista de extinção. Babaca!!!!!! | Engajamento: 0 | Link: https://www.facebook.com/254827546006665/videos/696894426306561
ID: 640 | Texto: @AndreiaPrate @MauMeirelles Pura verdade! E - o que é pior - não lavam as roupas! Levam semanas usando as mesmas vestes suadas e impregnadas de cheiro de cigarro! ?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510616464982456
"ID: 641 | Texto: @y0lxuis todo tipo de thc só presta se misturar com tabaco, quem discorda ta louco | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510390337396909"
"ID: 642 | Texto: A mão humana está por trás da maioria das atividades causadoras de incêndios, como soltar balões, queimar lixo e usar fogo irregularmente, fazer fogueiras em locais inadequados, jogar bituca de cigarro no acostamento de rodovias, e até mesmo a ação criminosa de atear fogo propositadamente. Mais de 90% dos focos de incêndio são causados por ações humanas evitáveis. Incêndios destroem florestas, plantações, habitats, poluem o ar, afetam os biomas e causam enormes prejuízos. Muitas vezes são causados por negligência e práticas ilegais. A conscientização sobre os riscos focando na prevenção é o único caminho para o combate aos incêndios. O fogo não é problema do outro, mas de todos! Cada um de nós pode ajudar: não queime lixo, não jogue bitucas de cigarro no chão e denuncie práticas perigosas. Proteger o meio ambiente é responsabilidade de todos. ???? #PrevençãoDeIncêndios #ProtejaONossoMeioAmbiente #NãoSolteBalões #ConscientizaçãoAmbiental #IncêndiosFlorestais | Engajamento: 10 | Link: https://www.facebook.com/1037907761713195/videos/1192863619255741"
ID: 643 | Texto: O cigarro mata. Não é permitido propaganda de cigarro. Por que seguem propagandas de bebida das alcoólicas e hoje crescem as de jogos? (BETS). Regulamentação Urgente! Parem de incitar jogos! | Engajamento: 0 | Link: https://www.facebook.com/340738361423676/videos/1205019061305655
"ID: 644 | Texto: @folha O cara tem uma filha bebê em casa, mas prefere largar a família pra ir tirar selfie no barco da Greta. Seria melhor se tivesse ido comprar cigarro e desaparecido. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510258053558374"
ID: 645 | Texto: @y0lxuis Você está loucão de nicotina. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510244866359783
"ID: 646 | Texto: pô gente desculpa não vou poder assistir a live vcs nem sabem o motivo https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933510100238418419"
ID: 647 | Texto: @wintrspup e a milk querendo comprar cigarro ainda | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933509960954228943
ID: 648 | Texto: @FelipeTadewald Pode fumar! .. o que cigarro permitido pelo partido Pode beber! .. a bebida permitida pelo partido Pode dançar! .. a musica permitida pelo partido Pode cantar! .. a musica permitida pelo partido | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933509837066998134
